blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,blueWin
-12,-2,0,-2201,-111,-1755,0
-4,0,0,131,-518,-5,0
0,-2,0,990,1787,-5961,0
-12,-1,-1,-12681,-5966,-14504,0
5,1,1,148,-1352,5441,1
7,-2,1,5618,5024,6036,1
7,-1,0,2444,3215,3987,1
-5,-1,0,-5017,-2581,-1057,0
9,-2,1,6730,3471,11552,1
1,-1,0,-368,897,-5993,0
3,0,1,-1357,-2500,932,0
-13,-2,-1,-8126,-4918,-5228,0
2,-2,0,-316,-5,-9475,0
4,0,0,3965,2429,3568,1
10,1,0,9260,6903,12753,1
7,1,0,8128,5985,-1732,1
6,1,0,1511,2168,4196,1
1,-1,0,5258,2116,2299,1
-4,-2,0,-1067,-1286,-1309,0
7,-1,0,6812,3607,10328,0
-14,0,-1,-8618,-7132,-10803,0
7,0,0,3748,1493,3136,1
-13,-2,-1,-16879,-12557,-13877,0
10,2,0,8837,3766,14005,1
-4,0,0,-1606,-1209,-4722,0
7,2,0,4369,3228,6595,0
15,0,1,7599,6381,5031,1
0,-2,0,-1069,-1201,-5803,0
6,2,0,5568,1822,7597,0
14,0,-1,5694,2030,-6576,1
-2,0,-1,-2317,-3934,-5782,0
-11,1,-1,-9691,-6612,-9375,0
6,2,0,4534,3211,6742,0
3,0,0,-224,-476,113,0
4,2,1,472,-391,1140,1
-12,-2,0,-5561,-3647,-7436,0
-10,-1,-1,-5660,-1678,-9727,0
4,-1,0,5805,4387,-1061,1
10,-1,1,4873,3260,7842,1
-4,-1,0,-2921,-1719,1311,0
-1,2,0,405,-1220,-2790,0
-5,0,0,-1925,-1008,1038,0
-5,-1,0,-951,-874,-8506,0
-13,-2,0,-5312,-4823,-8196,0
6,-2,0,1719,1434,7173,1
5,0,0,2923,2727,-993,1
2,0,0,-703,-285,4667,1
8,-1,0,6804,5639,4741,1
-6,-1,-1,-3719,-5032,-8629,0
23,-2,0,14586,9849,16158,1
-2,-1,0,-5044,-3252,-2473,0
3,-1,0,4109,1064,2802,1
-5,2,0,-960,-1768,-943,0
0,0,0,-1868,164,-5776,0
0,-2,0,251,-1571,-10635,0
2,2,0,3097,1759,98,1
2,0,0,205,-147,-1709,1
-8,-2,0,-1279,-1916,-7702,0
3,-1,0,1739,3909,3268,1
1,0,0,-1345,-839,-8281,0
-9,-1,0,-5519,-3838,-14049,0
7,2,0,3806,3386,9007,0
-11,-1,-1,-9996,-6920,-17896,0
-3,1,0,-2087,-1290,1886,0
-5,-2,0,-3777,-4967,-11718,0
9,2,0,2743,2084,3783,1
-1,-1,0,1675,1103,5375,1
9,2,1,3601,271,3402,1
9,1,0,7027,5391,7102,1
-7,0,0,-4584,-298,-7692,0
5,2,1,2661,1941,532,0
-1,0,0,37,-303,3643,1
-8,0,0,-7691,-2381,-7910,0
-2,-2,1,622,948,5601,1
-5,-2,0,-3923,-3470,-11184,0
0,1,0,334,-821,-14,0
5,-1,-1,-30,1562,8857,0
7,2,0,2614,3501,5475,1
10,1,0,4419,2027,4799,1
-6,0,0,-3836,-1792,-2793,0
4,1,0,2794,866,4429,0
2,-1,0,1811,2645,1889,1
5,0,0,3672,1721,6369,1
10,-1,0,6225,4241,5196,1
6,-2,0,6293,1033,2245,1
6,-2,0,2520,2340,1568,1
10,2,-1,4764,2818,6539,1
1,-2,0,1356,743,919,0
5,-2,0,474,1027,-858,0
-1,-1,0,2416,-470,-2771,0
-3,-1,0,-1825,-3149,-7448,0
0,1,0,-4239,-3777,396,1
4,-1,0,3256,1186,3435,1
-1,2,-1,-2670,-764,4714,0
-6,-1,0,-2316,-1373,-6924,0
7,1,0,3990,1839,6029,1
6,1,1,3066,1212,1269,1
-3,2,0,-3159,-1563,-421,0
10,1,0,11924,6654,22886,1
2,0,1,1524,1214,12668,1
1,2,0,81,1363,5466,1
3,2,-1,1760,403,7232,1
6,-2,0,3355,2172,4131,1
8,-1,1,6424,2084,11718,0
3,2,0,2779,628,4336,1
-7,-2,0,2297,800,9355,0
10,-1,1,2829,2487,7152,1
-3,2,0,-2924,278,-5465,0
7,-2,1,7460,1486,4963,1
-10,-2,0,-3519,-2394,-3647,0
12,0,1,5534,2632,10678,0
-8,-2,0,-5038,-4223,-545,0
-5,-1,0,-2339,-776,190,0
12,1,0,5536,3726,14094,1
4,0,0,6239,3976,2728,1
-10,-2,0,-7353,-3781,-5737,0
0,0,1,169,1265,-2674,1
-13,1,1,-7486,-4797,-10718,0
-2,-1,0,-2170,-4838,1608,0
6,-1,0,3556,2145,4407,1
-5,-1,0,1471,-676,-9089,0
15,1,1,9349,7251,20322,1
-12,0,0,-7189,-5219,-10013,0
-4,-2,-1,-1588,-127,816,0
-1,-1,0,820,-2868,-5577,0
4,1,0,854,729,2495,1
8,1,0,6161,1782,1574,1
-16,-1,0,-11168,-5979,-13351,0
-8,-1,-1,-2261,-2972,-7762,0
8,2,0,1861,1786,7262,1
2,2,0,2043,2150,8470,1
-7,1,-1,-6587,-4291,-15143,0
-20,-2,0,-13521,-8707,-20006,0
-16,2,0,-9321,-4746,-3261,0
-3,-1,0,-1828,-1371,-1657,0
12,2,0,7948,6322,17949,1
4,2,0,5927,6844,3299,1
-3,-2,-1,-3499,-3292,-637,0
8,2,0,5847,3707,8236,1
0,1,0,-848,998,2370,0
-8,-1,0,-3437,-1239,-2940,0
15,0,0,11793,9110,11372,1
-3,-1,1,-3962,-2892,-1850,0
-6,-1,0,-780,-3539,3066,0
-7,1,0,-4140,-2326,-9977,0
1,-2,0,2331,337,7377,0
19,1,0,11028,7519,18054,1
-18,-1,0,-5084,-5299,-11721,0
1,-1,0,-3235,-2742,629,0
11,0,0,7720,5102,477,1
9,0,0,1556,943,1635,0
7,0,0,2826,2961,11705,1
10,1,1,6741,3454,15489,1
-7,-2,0,-1443,-1643,-9273,0
-3,1,0,292,543,-3482,0
-9,1,0,-4404,-3723,-9262,0
1,-2,0,-97,-167,-2543,0
4,0,0,791,372,-1904,0
12,1,0,6652,2312,19554,1
-5,-2,-1,-4183,-4511,1912,0
5,-1,0,439,441,799,0
9,-1,0,3823,-148,10454,1
-7,0,0,-4757,-2313,-1169,0
10,2,0,6486,5551,15063,1
4,-2,0,2471,2026,14028,0
-5,-1,0,-1555,-2610,710,0
10,2,1,6228,3610,9410,0
-14,-2,0,-6147,-5227,-8846,0
7,2,0,464,31,-5598,0
-7,-2,0,-3022,-1880,-14373,0
5,1,1,2325,-43,12836,1
-14,-2,0,-11781,-7457,-14387,0
-4,-2,0,-3745,-1542,1599,0
-10,-1,0,-6232,-5960,-7725,0
-5,-1,0,-248,-827,-6281,0
8,-2,0,5373,5514,1447,1
8,1,0,6959,2884,-4588,0
7,0,-1,4522,3858,6578,1
1,-2,0,75,-1306,-3361,0
4,0,1,2255,1082,6600,1
12,2,0,8251,4328,9761,1
2,0,0,547,831,4851,1
8,2,0,5898,4907,9244,1
7,1,0,4010,2484,3792,1
4,0,0,3186,306,15536,1
-7,-2,0,-7250,-4077,-1303,0
3,0,0,1079,284,8172,1
-2,-1,0,-1393,-1159,-3864,0
5,2,0,1144,-882,2956,1
-4,-1,0,-4204,-1565,-5896,0
13,2,0,6964,5366,18668,1
-9,-1,0,-4985,-2597,-12573,0
2,-2,0,415,-846,3266,1
11,2,0,3586,773,8484,0
-4,-1,1,-533,-401,-883,0
-6,0,0,-373,-1407,-464,0
0,0,0,-2626,-1126,-2892,0
-10,0,0,-5896,-3676,-9364,0
-9,2,0,-8629,-2603,-2971,0
0,0,0,1230,-58,2591,0
-6,0,0,-4301,-3844,-4033,0
-6,1,1,-1398,556,251,1
-1,-1,0,-1048,-2268,5803,0
-10,1,0,-5931,-1147,-7469,0
1,1,0,-116,-370,4175,1
1,-2,0,-891,-947,4173,0
-2,1,0,-175,210,8848,0
-7,-2,0,-5819,-3755,-6415,0
5,1,0,966,1381,7493,1
-2,1,0,-2021,-957,2520,0
1,0,0,3651,804,6349,1
6,2,1,500,1832,4551,0
-8,-1,0,-6597,-2808,-8310,0
6,2,0,4986,2157,-4007,1
-10,0,0,-5316,-5217,-9543,0
4,0,0,1496,2527,4380,0
-3,-2,0,-740,1637,-4405,0
5,2,0,1810,1723,5480,1
3,2,0,777,2340,7924,1
10,0,1,5143,3487,12429,1
-1,0,1,3804,385,-1732,1
-3,0,-1,-1791,-2170,6568,0
-3,1,0,-2838,-3805,-8514,0
-12,-2,0,-4731,-3423,-3137,0
14,0,0,8247,6171,13160,1
-3,-1,-1,-1977,-223,-8100,0
5,1,0,4397,2820,6361,1
4,0,0,-1586,-1010,-6099,0
-4,1,0,-1454,-4572,-2338,0
4,2,0,5344,3999,11114,1
-2,0,1,-958,153,-1721,0
13,-1,0,6987,3858,13891,1
5,2,0,3480,2488,3409,1
3,-1,0,984,-108,6642,1
-3,-1,0,495,-229,-2320,0
-12,-1,0,-4745,-2693,-5847,0
15,2,0,9878,7601,17239,1
-7,1,0,-6673,-3994,-11346,0
7,1,0,4957,4903,-231,1
0,1,0,1845,785,5079,1
8,2,0,7131,4512,6061,1
-10,0,-1,-293,-952,1333,0
-5,-1,-1,-2808,-1312,-12519,0
2,0,0,3687,2511,1235,0
8,1,0,5623,1433,6079,1
13,0,0,10976,5630,12797,1
-8,0,0,-1921,-2441,-9646,0
20,2,0,9578,6116,26660,1
-8,-2,0,-2518,-3856,-4165,0
3,2,0,1300,-269,-3087,1
6,0,0,4717,1554,7778,0
-5,-2,0,-2800,-4254,-2040,0
2,2,1,1104,1390,9848,1
-6,0,0,-4850,-2424,-7049,0
1,1,0,3009,1123,3856,1
2,1,0,-982,-1300,-10052,0
7,0,0,2526,2218,6208,0
-6,0,0,-6895,-5261,-3688,0
10,2,1,4291,3287,6940,1
5,2,0,-724,-414,906,1
7,-2,0,1792,1215,2183,0
23,2,0,10139,4734,22855,1
-10,-2,0,-5506,-3551,-8421,0
1,2,1,-995,2055,2275,0
8,-1,1,5361,2808,1564,0
3,-2,1,2765,2827,-1283,0
16,2,1,13140,5478,3056,1
-1,-2,0,76,1712,-1083,0
4,0,1,2387,3232,3797,1
3,-1,0,2262,2296,-1795,0
-3,-2,-1,113,716,4064,0
5,0,0,4023,1712,13661,1
1,-2,0,1610,-625,4338,1
16,2,1,13567,8430,21581,1
10,2,0,5795,4021,11733,1
3,2,1,2085,2198,-3464,1
4,0,0,2587,454,-474,0
8,0,0,5237,4012,3622,1
6,0,0,-2755,-2340,1437,0
-7,0,0,-4063,-3889,-4232,0
-2,-2,0,-2443,-298,1801,0
-1,0,0,1504,-229,-1457,0
9,-1,0,-80,1101,11072,1
10,2,0,5784,5616,4516,1
1,0,0,-3079,-2663,1467,1
4,2,0,3612,2542,5035,1
-4,0,-1,-2160,-476,-6783,0
1,-2,1,-1172,-1456,-6549,0
2,0,1,5304,3741,3757,1
-6,0,0,-2037,-2313,-12361,0
16,1,0,12209,7921,10405,1
-4,-1,0,-8273,-5137,-4885,0
2,-2,0,-4045,-615,-2818,0
-11,-2,0,-6424,-3287,-4088,0
4,1,-1,2116,543,10152,0
-7,0,-1,-3331,-4706,-6635,0
7,2,0,2481,240,-1238,1
0,0,1,1894,3310,-5595,1
-5,1,0,-233,-1060,-2445,0
0,-2,-1,-6412,-6666,-977,0
1,0,0,-3565,-2785,1231,0
4,-1,0,1977,2358,3689,0
6,2,0,1711,-113,2718,1
13,1,0,9537,3102,12815,1
-7,-1,0,-2474,-887,-3984,0
-1,-2,0,-2640,-2497,4361,0
-10,-1,0,-2474,-2963,-5381,0
-13,2,0,-3088,-777,-6919,0
-7,-2,0,-2988,-2666,-7721,0
10,1,0,6431,3710,16376,1
11,-2,0,6795,5540,5632,1
3,-1,0,127,-1390,-573,0
-2,-2,0,-2270,-222,600,0
-4,-2,0,-3559,-3129,-6832,0
5,2,1,2103,407,2808,1
5,-1,0,4554,3975,-1717,1
6,0,1,5354,4947,11932,1
3,0,1,5869,4151,1684,1
7,-1,0,1957,281,8742,1
3,-1,0,2672,539,6723,1
-3,-2,0,-1455,663,-6247,0
-14,-2,0,-6104,-2838,-11313,0
2,1,1,-4437,-1578,-6765,0
-3,0,0,-1319,456,-1507,0
-5,1,0,-1054,-2241,-11589,0
-17,-2,-1,-11613,-9892,-14704,0
6,2,0,3571,521,6011,1
-1,1,0,-1358,-1918,2060,0
-10,0,0,-2444,-3131,-2361,0
-9,0,0,-3187,-3220,-5766,0
6,0,0,1559,1073,2700,1
-3,-2,1,-1479,-2622,652,0
6,2,-1,1439,636,7241,1
-3,0,0,-2073,-1576,-4673,0
0,1,0,-2463,834,-9759,1
-16,-2,0,-12640,-9202,-16912,0
2,0,0,735,-528,-169,1
-14,1,0,-1436,-2068,-1794,0
-8,-1,-1,-4901,-2317,-14726,0
9,2,0,1305,2180,2455,1
11,2,0,5194,4289,11104,1
6,0,1,1806,1502,742,1
7,1,0,2805,403,7409,0
14,2,1,6427,5330,9631,1
3,2,0,4602,44,-4908,0
-2,-1,0,2173,1971,2152,1
11,1,0,5853,2782,12977,1
1,-2,0,617,18,1339,0
-13,-2,0,-9023,-4896,-13988,0
0,2,0,4656,3628,6005,1
0,-1,0,244,1200,2339,1
-22,-2,-1,-16085,-9321,-19165,0
4,-1,0,779,541,-3911,0
5,-2,0,4511,2450,952,1
1,0,0,-1880,-2387,-3435,0
2,0,0,-2631,-1955,499,0
-4,0,0,-4680,-3760,-12437,0
9,-2,0,5291,2887,13417,0
-4,-2,0,-522,-828,-4203,0
1,0,0,62,173,8168,0
1,1,0,1129,-561,1948,0
-4,-1,0,-2458,98,-8368,0
-11,-1,0,-5765,-981,1058,0
7,2,0,1642,-476,6336,0
7,-1,1,7330,5925,4807,1
-2,-1,0,70,120,-5066,0
12,0,0,6258,4374,12850,1
-1,-1,0,-2110,-855,970,0
2,2,0,-2581,-2020,-6669,0
1,0,0,88,770,-2283,1
-12,-1,-1,-7932,-7304,4204,0
0,2,0,-1260,-708,-6182,0
4,0,-1,1142,338,-2299,1
4,0,0,888,942,-5485,0
-2,0,0,-319,1295,1959,0
-4,0,-1,-3318,-1851,-641,0
-4,0,0,1371,1620,6335,0
-9,-2,0,-5552,-4928,-11638,0
4,0,1,-440,954,3151,1
-8,0,0,-143,1096,-1802,0
10,2,0,6615,5722,9719,1
-9,0,0,-7678,-5814,-12521,0
7,2,1,5930,4495,7033,1
-13,-1,0,-8440,-8053,-18256,0
3,-2,0,4702,781,10569,1
2,2,0,1917,-689,741,1
6,-2,0,-552,1439,-9107,0
-11,0,-1,-6098,-3732,-8214,0
-9,-2,0,-9031,-6150,-9890,0
-20,-1,0,-9932,-5969,-8129,0
1,0,0,1426,1760,8917,0
-1,-2,0,-2409,-2735,-3591,0
-2,-2,1,163,-1228,5997,0
-2,0,0,39,-837,-4106,0
0,-1,1,2911,834,-1411,1
-2,-1,0,567,1199,5070,0
-8,-2,0,-6586,-5384,-5707,0
0,2,1,-859,-953,8103,0
4,0,1,6051,3659,18499,1
4,2,1,1484,-542,10912,0
-10,-2,0,-7700,-4817,-6730,0
2,-1,0,1767,850,-5345,1
-12,-2,0,-4910,-2517,-6507,0
-3,-2,0,-2889,-604,-934,0
1,0,0,2084,4456,2448,1
2,0,0,3188,2293,-120,1
5,2,0,4875,3686,7652,1
-1,0,1,-3445,-406,-8434,0
-11,-2,0,-6613,-5425,-23827,0
-2,-2,0,-424,-433,-1893,0
3,0,0,3232,803,7028,1
-7,0,1,-2196,-3027,-438,0
-5,0,0,3303,529,-295,0
-3,-2,0,-4491,-2682,-885,0
3,2,0,-471,3210,-2996,1
8,2,0,5893,3987,8077,0
-8,-1,0,-5840,-3756,-4458,0
11,2,0,5924,2638,7698,1
2,-1,0,3285,2654,3253,1
5,0,0,3889,3678,8671,1
-6,-2,0,-1893,-824,2029,0
3,1,0,3919,1579,2130,1
3,0,0,2018,-2314,2004,1
-9,1,-1,-6516,-6026,-4167,0
6,0,0,1140,-748,7130,1
2,0,0,2565,2070,-4701,1
6,0,0,4051,4030,6112,1
4,-1,0,1376,-594,5296,1
7,2,0,3970,3906,9671,1
5,0,0,2162,-767,2110,1
-8,-1,-1,-3997,-3892,-5132,0
7,2,1,5129,4026,11316,1
-2,-2,0,-2004,-1548,-6415,0
0,1,-1,-2655,-1805,6511,0
9,0,0,4576,4210,1059,1
-2,-1,0,1542,1679,5588,1
-15,-2,-1,-6969,-4948,-12983,0
3,2,0,4923,881,13015,1
1,-2,0,2376,2404,-4862,0
12,2,1,11014,5345,4342,1
-6,0,0,-4264,-1895,-5422,0
-5,0,0,-1490,13,1387,0
2,1,-1,1742,1176,-4126,1
4,2,0,2426,859,613,1
-18,1,-1,-10761,-7274,-23845,0
9,0,0,5271,1098,9840,1
-10,-2,0,-7262,-4882,-11977,0
0,1,0,-1647,-1197,-821,0
-9,-2,-1,-9514,-5396,-9245,0
-10,0,0,-6358,-1976,-19989,0
3,-2,-1,686,76,2843,1
0,-2,1,582,-565,-5316,0
-15,0,0,-7167,-2973,-13063,0
14,2,1,9676,6584,7498,1
-6,0,0,-3245,-1374,3129,0
-10,-2,1,-5028,-5077,-16202,0
-19,-2,0,-15197,-11682,-18928,0
-1,1,0,-2081,-1981,2229,0
-17,-1,0,-5162,-4877,-17940,0
-7,2,0,-7770,-5247,-23837,0
-7,-1,0,-1894,-1481,-443,0
9,-1,0,6113,3482,11810,1
4,1,0,2869,1464,7548,1
-1,0,0,-2463,-2723,-1946,0
-1,1,0,1202,1726,5665,0
12,2,0,8131,5710,15841,1
12,2,0,9050,7508,10020,1
1,0,0,-49,-1786,-2275,0
0,-1,0,574,799,-452,1
-2,-2,0,-1086,-1869,-792,0
-10,0,0,-8308,-4937,-10123,0
-8,-2,0,-2323,35,-430,0
5,2,0,3653,660,4364,1
-5,-2,0,-512,1091,-885,0
2,2,0,2508,1278,2106,1
-3,-1,0,-3719,-3709,-4641,0
-8,-1,0,-3278,-1857,-8518,0
6,1,0,3714,3519,2639,1
0,-2,0,459,1119,565,0
5,1,0,4802,4566,10688,1
1,-1,0,1323,4,-2247,0
6,-2,0,5265,3309,-8018,1
3,-2,0,2555,634,3414,0
2,-2,0,417,-426,-1388,0
-9,-1,0,-6686,-1921,-3752,0
0,1,0,-995,-1035,1632,0
-1,-2,0,555,1316,-3881,0
-5,2,0,-5803,-2476,-995,0
4,1,1,4855,3715,3922,1
3,1,0,-885,-1488,6155,1
2,-2,0,2441,2136,8176,1
-10,0,0,-6111,-2666,-3838,0
6,0,0,1723,413,-2345,1
5,0,0,2358,1023,5005,1
5,1,0,3946,1878,-3077,1
2,0,0,1554,-465,-1599,0
10,1,0,4206,2939,494,1
-7,-1,0,-5216,-6555,-11442,0
5,0,-1,2280,2800,-3215,0
5,2,0,2262,280,10671,0
-2,-1,0,-3081,-2004,-6002,0
3,-2,0,1163,2346,10070,0
-2,1,0,-1632,-1491,1438,0
-2,-2,0,-2018,-893,-17,0
17,0,0,10324,5471,14319,1
-8,0,-1,-6334,-3838,-10794,0
-4,-2,1,-637,363,3003,0
-5,-2,0,-4109,-2128,-1960,0
-8,0,-1,-6584,-1804,-7500,0
-4,0,-1,-3041,-713,5080,0
6,1,0,7319,4838,3094,1
-1,1,0,2787,1117,2141,0
14,1,0,9624,6630,20601,1
-18,-2,0,-7017,-4977,-12021,0
6,0,0,5080,3318,11193,1
7,1,0,5603,1906,8030,0
-15,-2,-1,-5179,-4434,-7057,0
7,0,1,6190,4142,6813,1
1,2,-1,-1836,-1937,-3653,0
6,2,0,2627,3861,3982,1
-4,-1,0,-3358,-2975,-11486,0
-11,1,1,-2647,-2815,-6625,0
2,-1,0,3338,3235,2145,0
-2,-2,0,890,-622,3668,0
0,-1,0,-1972,830,-605,0
7,0,0,3471,-513,6580,1
-5,1,0,-4158,-2358,-6213,0
-2,0,0,-2525,-2355,-332,0
-3,-2,0,-2477,-311,-5770,0
-5,-1,0,-2083,-1386,-591,0
3,0,-1,163,326,-2726,1
-3,1,0,-1883,-98,-3754,0
-5,0,1,-384,470,1717,1
-7,-2,0,-5576,-3622,-7355,0
18,-1,0,12484,7490,12194,1
-1,-1,-1,-4603,-4980,47,0
3,0,1,5934,2896,9905,1
-1,-2,1,-1022,-2007,-4015,0
-8,-1,-1,-5962,-4287,-1849,0
9,2,0,8965,2982,16084,1
0,0,0,181,-1300,-5664,1
3,0,0,-3241,-2267,-1449,0
-10,-2,-1,-5174,-3835,-144,0
5,0,0,5120,2257,1163,1
2,0,0,3912,2838,5101,1
-3,0,0,-809,-1736,2416,0
-11,-1,0,-4880,-5433,-13616,0
-15,0,-1,-5761,-3953,-6604,0
1,-1,1,517,-1092,3097,1
1,2,0,-22,-458,-2800,0
17,0,0,5637,5927,13605,1
8,-1,0,5375,4561,4930,1
-3,-2,0,-1890,-2605,-1223,0
-5,2,1,2647,2272,1905,1
17,-1,0,9195,6215,16566,1
9,-2,0,5145,2044,15920,0
-11,-2,0,-8402,-6171,-8154,0
0,1,0,-1274,-1499,-4677,0
11,1,0,14529,6659,17797,1
11,1,1,9879,5832,15071,1
1,0,-1,-361,329,2634,0
13,2,0,6809,3910,8928,1
0,2,0,-1480,616,955,0
-1,-2,0,-848,-100,1390,0
-6,-2,0,-2541,-2068,-10314,0
-22,-1,0,-9050,-8446,-15861,0
-3,1,0,-2541,-1312,-11086,0
-4,1,0,-1661,-209,-4295,0
-13,-2,0,-9619,-6734,-15370,0
-5,0,0,-3465,-1337,3919,0
8,1,0,2692,2002,4277,1
6,1,0,1939,1299,-989,0
4,0,-1,1861,398,8836,1
0,2,0,1486,267,-6431,1
7,2,0,2430,1338,6182,0
-7,-2,0,-6899,-1535,-3201,0
-4,-2,0,-932,-2376,-1470,0
1,-1,0,-1000,-1420,9,0
-2,1,-1,-2338,-1665,-11315,0
3,2,1,997,-609,-1311,0
-15,-2,0,-3812,-4270,-13161,0
2,-1,0,1566,-346,13551,0
-2,-1,0,-1767,-2962,-2197,0
14,2,0,8607,5822,10466,1
0,2,0,1292,1300,-2525,1
15,0,0,9090,5924,13239,1
-3,-1,0,-2175,-1087,-7359,0
-14,2,0,-7179,-5471,-1000,0
-17,-1,0,-8800,-4724,-8583,0
-7,-2,0,-3640,-623,-7350,0
3,-1,0,1049,1012,15178,1
5,-1,0,-226,805,9914,1
-4,2,0,-2783,314,-3581,0
8,2,1,3906,6989,12582,1
4,-1,0,2504,1337,7427,0
7,1,0,5949,3411,7905,1
-6,0,-1,-1115,-1780,-1722,0
16,1,0,5560,5472,14515,0
-9,-2,0,-5756,-1489,-11734,0
10,0,0,532,-247,14002,1
4,1,0,1215,-576,5257,1
-4,-2,0,131,573,-5692,0
0,2,1,1040,357,-2405,1
-10,1,0,-5759,-6388,1337,0
8,0,0,2219,42,4173,1
-2,1,0,-3120,-1146,-3167,0
-16,-2,0,-11073,-6960,-23862,0
-8,-2,0,-3864,-2010,-6968,0
-7,0,1,-208,-475,8424,0
13,0,0,7082,1957,7170,0
5,0,0,1991,-496,6082,1
-12,0,0,-6329,-3481,-11758,0
9,2,0,3968,4884,5009,1
7,0,0,3167,1996,5614,1
6,0,1,5219,1249,4226,1
-14,-2,-1,-11401,-9338,-8438,0
14,-1,0,9178,5228,11711,1
1,-2,0,2613,2894,13144,0
1,0,0,3144,3283,-63,1
4,2,0,916,1244,-2017,1
2,1,0,-416,544,9526,0
-2,1,-1,-320,451,3176,0
0,1,0,715,-455,-1930,1
8,-1,0,785,3241,7315,0
-1,-2,1,273,816,3489,1
12,1,0,7993,3394,14582,1
1,0,1,2032,1476,-13503,1
-3,0,0,-3780,-4678,-9239,0
7,1,1,2466,1518,7241,1
1,0,0,4101,1363,4033,1
0,2,0,-85,578,6258,1
5,0,0,-1889,-1579,-5512,0
-7,-1,0,-4181,-3854,-11108,0
-4,0,0,-1976,-1241,-7455,0
-7,-2,0,-4160,-3088,-7394,0
9,2,1,4507,3455,6197,1
-9,-1,0,-6419,-5297,-3706,0
3,0,0,1836,871,11676,1
-3,-1,0,1846,607,6736,0
9,2,0,5861,3702,12037,1
-8,-1,0,-1623,-1337,-5702,0
8,0,1,3255,2380,7218,0
2,0,0,2789,1052,3457,1
8,0,0,5957,2150,2447,1
1,-2,0,-1599,2186,-2950,0
4,0,0,754,500,2859,1
-10,-2,0,-8015,-5301,-12678,0
14,2,0,7764,2822,14849,1
-1,0,1,1877,-90,7246,0
-1,0,0,-1094,-153,2914,0
-3,1,-1,-933,-1565,124,0
-8,-2,0,-8473,-5407,-11993,0
8,1,0,4333,3020,-1800,1
3,0,0,-1392,-1294,5489,0
-1,-2,0,-1724,478,4186,0
19,1,0,9874,8875,11613,1
3,1,0,4360,2319,15372,1
8,1,0,2659,738,8243,1
4,-1,0,4256,3065,2698,1
-5,-2,0,-7652,-6012,-9807,0
9,0,1,8743,4625,10324,1
-6,1,0,-842,-1377,180,0
4,2,0,2983,1429,-4683,1
3,-1,1,3638,1326,2965,1
-9,-2,-1,-8020,-5687,-10896,0
12,0,0,5205,5263,6894,1
19,2,0,16764,9993,21285,1
-3,-2,1,1407,-63,-770,0
-9,-2,0,-3100,-1886,-7366,0
7,1,0,2132,2826,3584,1
0,0,0,-439,437,-3514,1
-2,2,0,320,562,923,1
-4,-2,0,1226,3299,-1451,0
-4,0,0,-1745,-1236,416,0
4,-1,0,3342,1030,-1141,1
-2,2,-1,-931,-2194,1084,0
1,0,0,1183,-1323,1577,0
6,2,0,3524,1912,343,1
5,-1,0,3680,836,7424,1
0,-1,0,1340,2130,82,0
6,2,0,5450,2704,3915,1
3,-1,-1,225,1446,7157,1
4,0,0,3131,2545,-941,1
-5,-2,-1,-3769,-5846,-10607,0
2,1,-1,476,366,6245,0
3,1,0,4003,1370,3841,0
3,1,1,5216,4970,1799,0
-9,-1,0,-3976,-916,-5473,0
3,2,0,335,1620,-1914,1
6,0,0,5196,2530,8014,1
5,0,1,2420,-788,7830,1
-3,-2,0,-1092,-561,-8214,0
3,2,1,539,1190,12743,1
22,1,0,17081,11368,26122,1
2,-2,1,3614,1825,-149,0
3,1,0,3954,2478,-3864,0
6,1,0,2064,760,-4238,1
1,0,0,-2074,-1699,283,0
4,-1,0,2174,2032,920,1
-2,0,0,-2011,906,6346,1
-2,0,0,-844,98,-4212,0
7,0,1,3528,3702,5001,0
-6,1,0,-6126,-3741,-4014,0
-5,1,-1,-3810,-3077,-1730,0
-9,0,0,-5538,-4262,-7045,0
-4,0,0,-4541,-4669,-9081,0
2,-2,0,1317,1663,-5494,1
9,2,0,9404,5278,20408,1
-13,-2,0,-6783,-674,-10432,0
-4,0,0,892,-1038,-5894,0
-1,-1,0,-393,-286,-154,0
-4,-1,0,-2113,-4252,-5474,0
-5,-2,0,-3311,-2370,-1434,0
1,-1,0,-1044,1937,4823,0
14,1,0,6890,3393,3811,1
2,2,0,667,565,-3199,1
5,0,0,2986,3163,-2860,1
-12,-1,1,-4408,-2927,-16670,0
7,-2,0,3349,-725,1252,1
-7,-2,0,-5149,-3207,-13075,0
-20,-2,-1,-12511,-6824,-12339,0
-2,-1,0,-1322,-1148,5277,0
-6,0,0,-4346,-1966,-10001,0
1,-2,1,4901,4731,7459,1
-1,1,0,286,-2520,2615,1
5,2,0,7590,3860,10915,1
-4,0,1,688,1033,-1403,1
-2,1,0,-4048,-1691,-11207,0
19,2,0,7924,6477,16431,1
-14,-2,0,-5033,-2321,-6778,0
8,-1,0,4935,3152,7354,1
-4,-2,0,-2777,-1802,-5138,0
-19,-1,0,-16187,-11580,-14274,0
-12,-1,-1,-4141,-3479,-14403,0
7,1,0,2080,1184,-1343,1
-10,-2,0,-6498,-3027,-16065,0
-6,-2,0,-2180,-3179,-9299,0
9,0,0,6144,2393,10531,1
2,-1,1,1145,3076,-358,0
